Judiciary,High Courts,['Odisha High Court' 'http://orissahighcourt.nic.in' ''],['Advocate General Odisha' 'http://www.advgenodisha.nic.in' '']
Judiciary,High Courts,['Odisha High Court' 'http://orissahighcourt.nic.in' ''],['District Court Khurda Bhubaneswar' 'http://districtcourtkhurda.nic.in' '']
Judiciary,High Courts,['Odisha High Court' 'http://orissahighcourt.nic.in' ''],['National Law University Odisha (NLUO)' 'http://www.nluo.ac.in' 'NLUO']
Judiciary,High Courts,['Patna High Court' 'http://patnahighcourt.gov.in' ''],['Bihar Judicial Academy' 'http://patnahighcourt.gov.in/bja' '']
Judiciary,High Courts,['Patna High Court' 'http://patnahighcourt.gov.in' ''],['Chanakya National Law University Patna Bihar' 'http://www.cnlu.ac.in' '']
Judiciary,High Courts,['Punjab and Haryana High Court at Chandigarh' 'http://phhc.gov.in' ''],['District Courts Punjab' 'http://punjabjudiciary.gov.in' '']
Judiciary,High Courts,['Punjab and Haryana High Court at Chandigarh' 'http://phhc.gov.in' ''],['Mediation Center  High Court of Punjab and Haryana' 'http://mediationcentrephhc.gov.in' '']
Judiciary,High Courts,['Rajasthan High Court' 'http://hcraj.nic.in' ''],['Rajasthan State Judicial Academy' 'http://rajasthanjudicialacademy.nic.in' '']
Judiciary,High Courts,['Sikkim High Court' 'http://highcourtofsikkim.nic.in' ''],['Sikkim Judicial Academy' 'http://sikkimjudicialacademy.nic.in' '']
Judiciary,District Courts,['Bongaigaon District Judiciary (District Court) Assam' 'http://bongaigaonjudiciary.gov.in' 'District Court'],
Judiciary,District Courts,['Cachar District Judiciary Assam' 'http://cacharjudiciary.gov.in' ''],
Judiciary,District Courts,['Dibrugarh District Judiciary' 'http://dibrugarhjudiciary.gov.in' ''],
Judiciary,District Courts,['District Court Dhemaji Assam' 'http://dhemajijudiciary.gov.in' ''],
Judiciary,District Courts,['District Court Goalpara Assam' 'http://goalparadistjudiciary.gov.in' ''],
Judiciary,District Courts,['District Court Sivasagar Assam' 'http://sivasagarjudiciary.gov.in' ''],
Judiciary,District Courts,['District Courts Nagaon Assam' 'http://nagaonjudiciary.gov.in' ''],
Judiciary,District Courts,['District CourtTinsukia Assam' 'http://tinsukiajudiciary.gov.in' ''],
Judiciary,District Courts,['District Judiciary Diphu Karbi Anglong Assam' 'http://karbianglongjudiciary.gov.in' ''],
Judiciary,District Courts,['Golaghat District Judiciary Assam' 'http://golaghatjudiciary.gov.in' ''],
Judiciary,District Courts,['Hailakandi District Judiciary Assam' 'http://hailakandijudiciary.gov.in' ''],
Judiciary,District Courts,['Kamrup District Judiciary' 'http://kamrupjudiciary.gov.in' ''],
Judiciary,District Courts,['Karimganj District Judiciary Assam' 'http://karimganjjudiciary.gov.in' ''],
Judiciary,District Courts,['Morigaon District Judiciary' 'http://morigaonjudiciary.gov.in' ''],
Judiciary,District Courts,['District Court Raipur' 'http://districtcourt-raipur.cg.nic.in' ''],
