Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Gujarat', 'https://ceo.gujarat.gov.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Haryana', 'http://ceoharyana.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Himachal Pradesh, india', 'http://ceohimachal.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Jammu and Kashmir', 'http://ceojammukashmir.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Jharkhand', 'http://www.jharkhand.gov.in/ceo', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Karnataka', 'http://ceokarnataka.kar.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Kerala', 'http://www.ceo.kerala.gov.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Lakshadweep', 'http://ceolakshadweep.gov.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Madhya Pradesh', 'http://ceomadhyapradesh.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Maharashtra', 'http://ceo.maharashtra.gov.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Manipur', 'http://ceomanipur.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Meghalaya', 'http://ceomeghalaya.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Mizoram', 'http://ceomizoram.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Nagaland', 'http://www.ceonagaland.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Odisha', 'http://ceoorissa.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Puducherry', 'http://www.ceopuducherry.py.gov.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Punjab', 'http://ceopunjab.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Rajasthan', 'http://www.ceorajasthan.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Sikkim', 'http://ceosikkim.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Tamil Nadu', 'http://www.elections.tn.gov.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Telangana', 'http://ceotelangana.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Tripura ', 'http://www.ceotripura.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Uttarakhand', 'http://ceo.uk.gov.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Uttar Pradesh', 'http://ceoup.gov.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), Uttar Pradesh', 'http://www.ceouttarpradesh.nic.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Chief Electoral Officer (CEO), West Bengal', 'http://wbceo.in', 'CEO']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Citizen Services Portal, Election Commission of India', 'http://eci-citizenservices.nic.in', '']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Communication for Election Tracking (ComET), Election Commission of India', 'http://comet.nic.in', 'ComET']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Electoral Roll Management System (ERMS), Chief Electoral Officer (CEO), Manipur', 'http://erms.man.nic.in', 'ERMS']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['General Elections 2014 - Trends & Results, Election Commission of India', 'http://eciresults.nic.in', '']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['National Electoral Search, Election Commission of India', 'http://electoralsearch.in', '']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","[""National Voter's Services Portal, Election Commission of India"", 'http://www.nvsp.in', '']"
Union,Apex Bodies,"['Election Commission of India', 'http://eci.gov.in', '']","['Systematic Voters� Education and Electoral Participation (SVEEP), Election Commission of India', 'http://ecisveep.nic.in', 'SVEEP']"
Union,Apex Bodies,"['Union Public Service Commission (UPSC)', 'http://www.upsc.gov.in', 'UPSC']","['Union Public Service Commission - Online Examination Application', 'https://upsconline.nic.in', '']"
Union,Apex Bodies,"['National Human Rights Commission (NHRC), India', 'https://nhrc.nic.in', 'NHRC']",[]
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Andhra Pradesh and Telangana', 'http://www.agap.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Arunachal Pradesh', 'http://agarun.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Bihar', 'http://agbihar.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Chhattisgarh', 'http://ag36g.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Goa', 'http://www.aggoa.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Gujarat', 'http://www.agguj.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Haryana', 'http://aghr.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Himachal Pradesh', 'http://aghp.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Jammu and Kashmir', 'http://agjk.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Jharkhand', 'http://agjh.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Karnataka', 'http://agkar.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Kerala', 'http://agker.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Madhya Pradesh', 'http://www.agmp.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Maharashtra', 'http://www.agmaha.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Manipur', 'http://agmpr.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Meghalaya', 'http://agmegh.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Nagaland', 'http://www.agnl.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Odisha', 'http://www.agodi.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Punjab and Chandigarh (UT)', 'http://agpunjab.gov.in', 'UT']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Rajasthan', 'http://agraj.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Sikkim', 'http://agskm.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Tamil Nadu', 'http://www.agtn.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Tripura', 'http://www.agtrp.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General, Uttarakhand', 'http://agua.cag.gov.in', '']"
Union,Apex Bodies,"['Comptroller and Auditor General (CAG) of India, Indian Audit and Accounts Department', 'http://www.cag.gov.in', 'CAG']","['Accountant General , Uttar Pradesh', 'http://agup.cag.gov.in', '']"
